,# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
287,277180,93.0,2.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
288,277180,147.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
289,277194,1.0,2.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
290,277194,336.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
291,277194,711.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
292,277194,1275.0,5.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
293,277194,2028.0,6.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
294,277305,1.0,1.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
295,277305,116.0,2.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
296,277305,319.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
297,277305,681.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
298,277420,1.0,1.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
299,277420,73.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
300,277420,78.0,1.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
301,277420,84.0,2.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
302,277420,237.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
303,277981,1.0,5.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
304,277981,85.0,7.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
305,277991,1.0,1.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
306,277991,7.0,8.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
307,277992,1.0,8.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
308,278017,1.0,1.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
309,278017,429.0,2.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
310,278017,455.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
311,278018,1.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
312,278018,195.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
313,278018,702.0,5.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
314,278167,1.0,1.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
315,278167,86.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
316,278167,431.0,5.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
317,278167,1098.0,6.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
318,278175,1.0,1.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
319,278175,4.0,6.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
320,278175,63.0,7.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
321,278193,1.0,1.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
322,278193,3.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
323,278193,76.0,2.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
324,278193,122.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
325,278239,1.0,1.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
326,278239,79.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
327,278239,381.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
328,278240,1.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
329,278240,65.0,5.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
330,278240,778.0,6.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
331,278273,1.0,2.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
332,278273,67.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
333,278273,84.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
334,278274,1.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
335,278288,1.0,2.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
336,278288,74.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
337,278289,1.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
338,278290,1.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
339,278308,1.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
340,278308,325.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
341,278308,986.0,5.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
342,278308,1330.0,6.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
343,278310,1.0,6.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
344,278310,674.0,7.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
345,278315,1.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
346,278315,233.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
347,278315,488.0,5.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
348,278345,1.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
349,278345,309.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
350,278345,620.0,5.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
351,278346,1.0,5.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
352,278346,112.0,6.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
353,278349,1.0,6.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
354,278349,318.0,7.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
355,278349,325.0,6.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
